Adverse Event ID,SOC ID
10020141.0,10021881.0
10020144.0,10021881.0
10020206.0,10029104.0
10020377.0,10021881.0
10060800.0,10047065.0
10020497.0,10021881.0
10020524.0,10038359.0
10020568.0,10029205.0
10062770.0,10027433.0
10020578.0,10019805.0
10020583.0,10027433.0
10020603.0,10027433.0
10068359.0,10007541.0
10020642.0,10040785.0
10020646.0,10027433.0
10020649.0,10040785.0
10078862.0,10005329.0
10062060.0,10027433.0
10020679.0,10027433.0
10020705.0,10014698.0
10020719.0,10014698.0
10020751.0,10021428.0
10081988.0,10038738.0
10020764.0,10040785.0
10020765.0,10029205.0
10020802.0,10047065.0
10020823.0,10007541.0
10058181.0,10047065.0
10020850.0,10014698.0
10020864.0,10040785.0
10020919.0,10027433.0
10020923.0,10022117.0
10048865.0,10013993.0
10020937.0,10029205.0
10020947.0,10027433.0
10020955.0,10027433.0
10051125.0,10005329.0
10020993.0,10027433.0
10021021.0,10029205.0
10021027.0,10027433.0
10063743.0,10027433.0
10021083.0,10027433.0
10021097.0,10047065.0
10021113.0,10018065.0
10021114.0,10014698.0
10021118.0,10029205.0
10021137.0,10027433.0
10021138.0,10047065.0
10021143.0,10038738.0
10021328.0,10017947.0
10061520.0,10018065.0
10080284.0,10018065.0
10021403.0,10037175.0
10077665.0,10021428.0
10083156.0,10040785.0
10021497.0,10022891.0
10021519.0,10018065.0
1000000186.0,10022891.0
10021531.0,10021881.0
10021654.0,10027433.0
10061216.0,10047065.0
10076911.0,10021881.0
10021784.0,10021881.0
10071699.0,10021881.0
10070295.0,10021881.0
10021918.0,10021881.0
10061217.0,10021881.0
10061218.0,10018065.0
10021972.0,10017947.0
10022004.0,10018065.0
10059158.0,10017947.0
10051792.0,10022117.0
10022013.0,10040785.0
10022016.0,10017947.0
10022035.0,10037175.0
10022052.0,10018065.0
10022067.0,10018065.0
10022116.0,10022117.0
10022524.0,10037175.0
10022562.0,10047065.0
10075192.0,10047065.0
10022595.0,10022891.0
10050296.0,10028395.0
10065611.0,10017947.0
10059175.0,10017947.0
10059017.0,10017947.0
10067745.0,10017947.0
10022687.0,10017947.0
10022694.0,10017947.0
10048616.0,10017947.0
10056457.0,10017947.0
10059491.0,10029205.0
10077667.0,10029205.0
10073095.0,10029104.0
10022955.0,10015919.0
10022970.0,10027433.0
10022972.0,10005329.0
10048858.0,10007541.0
10060840.0,10029205.0
10061256.0,10029205.0
10023126.0,10019805.0
10023198.0,10028395.0
10023215.0,10028395.0
10060820.0,10022117.0
10048706.0,10028395.0
10023232.0,10028395.0
10023347.0,10029104.0
10023424.0,10021881.0
10058856.0,10021881.0
10061259.0,10021881.0
10054160.0,10021881.0
10054999.0,10040785.0
10061050.0,10036585.0
10023644.0,10015919.0
10023676.0,10027433.0
10023825.0,10029104.0
10065735.0,10038738.0
10023848.0,10038738.0
10067286.0,10007541.0
10051860.0,10007541.0
10057500.0,10007541.0
10049694.0,10007541.0
10024119.0,10007541.0
10049773.0,10007541.0
10061266.0,10021881.0
10024218.0,10029104.0
10052368.0,10029104.0
10050791.0,10038359.0
10024382.0,10029205.0
10074608.0,10005329.0
10024453.0,10022117.0
10060084.0,10022891.0
10061225.0,10022117.0
10024552.0,10017947.0
10064055.0,10029104.0
10024570.0,10017947.0
10061227.0,10027433.0
10024591.0,10022891.0
10063085.0,10021881.0
10024641.0,10021881.0
10024648.0,10040785.0
10024690.0,10022891.0
10077692.0,10022891.0
10067125.0,10019805.0
1000000752.0,10022891.0
10024774.0,10021881.0
10048961.0,10018065.0
10024855.0,10029205.0
10050953.0,10017947.0
10061599.0,10022117.0
10063890.0,10021881.0
10065187.0,10021881.0
10065188.0,10021881.0
10050219.0,10029205.0
10025005.0,10028395.0
10049947.0,10022117.0
10025031.0,10029104.0
10025034.0,10029104.0
10050017.0,10029104.0
10025082.0,10038738.0
10062042.0,10029104.0
10081792.0,10038738.0
10071533.0,10029104.0
10025182.0,10005329.0
10025188.0,10005329.0
10065224.0,10021881.0
10025197.0,10005329.0
10025226.0,10021881.0
10052314.0,10005329.0
10062049.0,10005329.0
10025282.0,10047065.0
10079123.0,10005329.0
10025310.0,10029104.0
10064344.0,10029104.0
10025415.0,10015919.0
10025421.0,10040785.0
10057840.0,10037175.0
10025538.0,10017947.0
10025581.0,10029104.0
10025600.0,10047065.0
10025638.0,10029104.0
10025652.0,10029104.0
10025861.0,10029104.0
10026712.0,10017947.0
10061273.0,10027433.0
10026749.0,10037175.0
10061275.0,10029104.0
10026800.0,10029104.0
10069008.0,10013993.0
10026900.0,10021881.0
10026912.0,10036585.0
10026991.0,10022891.0
10026995.0,10022891.0
10027002.0,10022891.0
10027004.0,10022891.0
10055053.0,10022891.0
10049941.0,10038738.0
10075572.0,10018065.0
10075582.0,10018065.0
10075585.0,10018065.0
10062680.0,10018065.0
10027118.0,10022891.0
10027119.0,10022891.0
10027141.0,10017947.0
10027145.0,10029104.0
10027199.0,10021881.0
10027201.0,10021881.0
10027202.0,10021881.0
10027209.0,10021881.0
10027236.0,10021881.0
10027259.0,10021881.0
10027274.0,10021881.0
10052593.0,10029205.0
10048294.0,10037175.0
10027407.0,10029104.0
10027417.0,10027433.0
10058097.0,10027433.0
10066226.0,10021881.0
10051696.0,10029104.0
10051676.0,10029104.0
10027468.0,10029104.0
10027480.0,10029104.0
10061289.0,10029104.0
10063569.0,10029104.0
10027487.0,10028395.0
10027538.0,10005329.0
10027566.0,10038359.0
10062545.0,10013993.0
10065838.0,10013993.0
10027599.0,10029205.0
10027607.0,10029205.0
10053961.0,10027433.0
10061532.0,10007541.0
10027727.0,10007541.0
10048334.0,10028395.0
10027880.0,10022891.0
10061296.0,10029205.0
10076048.0,10040785.0
10073371.0,10029104.0
10028098.0,10021881.0
10082268.0,10018065.0
10061298.0,10018065.0
10065764.0,10021881.0
10028116.0,10018065.0
10028140.0,10017947.0
10028224.0,10022117.0
10077361.0,10018065.0
10028300.0,10028395.0
10028309.0,10028395.0
10028335.0,10029205.0
10050031.0,10022117.0
10028372.0,10028395.0
10048592.0,10028395.0
10052904.0,10028395.0
10062207.0,10021881.0
10058806.0,10021881.0
10066289.0,10021881.0
10028521.0,10015919.0
10028537.0,10029104.0
10028594.0,10007541.0
10048849.0,10007541.0
10028596.0,10007541.0
10085879.0,10007541.0
10028602.0,10007541.0
10028606.0,10007541.0
10028641.0,10028395.0
10028653.0,10028395.0
10048891.0,10040785.0
10079216.0,10040785.0
10028694.0,10040785.0
10064764.0,10040785.0
10061304.0,10021881.0
10068655.0,10022117.0
10062283.0,10040785.0
10028720.0,10021881.0
10028740.0,10038738.0
10028747.0,10038738.0
10028748.0,10038738.0
10028750.0,10038738.0
10061306.0,10029104.0
10028851.0,10018065.0
10052892.0,10021881.0
10029098.0,10029104.0
10029148.0,10038359.0
10029155.0,10038359.0
10029202.0,10029205.0
10029223.0,10029205.0
10052057.0,10021881.0
10057270.0,10029104.0
10029266.0,10029104.0
10052399.0,10029104.0
10029368.0,10022891.0
10058105.0,10040785.0
10067115.0,10040785.0
10029410.0,10040785.0
10029412.0,10037175.0
10029444.0,10021881.0
10029446.0,10038359.0
10029488.0,10029104.0
10062501.0,10018065.0
10061873.0,10029104.0
10029888.0,10038738.0
10029934.0,10036585.0
10061880.0,10022891.0
10030041.0,10015919.0
10061137.0,10015919.0
10030081.0,10040785.0
10030094.0,10017947.0
10030154.0,10021881.0
10030155.0,10029104.0
10030216.0,10017947.0
10030302.0,10038359.0
10048886.0,10040785.0
10030337.0,10040785.0
10049274.0,10040785.0
10030338.0,10021881.0
10030865.0,10021881.0
10076590.0,10017947.0
10030963.0,10021881.0
10061324.0,10021881.0
10048685.0,10021881.0
10031009.0,10017947.0
10031064.0,10021881.0
10053159.0,10018065.0
10067472.0,10038738.0
10050346.0,10021881.0
1000000202.0,10036585.0
10031161.0,10028395.0
10031252.0,10021881.0
10065239.0,10021881.0
10031264.0,10028395.0
10031282.0,10028395.0
10031298.0,10028395.0
10033072.0,10021881.0
10033078.0,10021881.0
10033079.0,10021881.0
10033081.0,10021881.0
10033128.0,10029104.0
10057529.0,10029104.0
10033132.0,10038604.0
10033295.0,10022117.0
10080562.0,10027433.0
10033371.0,10018065.0
10033433.0,10028395.0
10033474.0,10040785.0
10033534.0,10028395.0
10033603.0,10017947.0
10033609.0,10029104.0
10033616.0,10017947.0
10074857.0,10017947.0
10033625.0,10017947.0
1000000330.0,10017947.0
10061902.0,10029104.0
10033647.0,10017947.0
10033661.0,10005329.0
10078493.0,10029104.0
10033701.0,10029104.0
10033733.0,10040785.0
10033775.0,10029205.0
10057372.0,10017947.0
10061907.0,10021881.0
10057056.0,10040785.0
10061536.0,10029205.0
10034016.0,10021881.0
10034122.0,10022117.0
10065388.0,10038604.0
10063678.0,10038604.0
10034277.0,10040785.0
10034299.0,10029104.0
10034305.0,10038604.0
10061912.0,10021881.0
10034464.0,10028395.0
10034474.0,10007541.0
10034476.0,10007541.0
10034484.0,10007541.0
10034487.0,10007541.0
10066876.0,10021881.0
10057182.0,10021881.0
10034544.0,10022117.0
10071697.0,10022117.0
10051472.0,10021881.0
10034568.0,10047065.0
10061340.0,10047065.0
10034620.0,10029205.0
10048959.0,10018065.0
10034623.0,10029104.0
10034636.0,10047065.0
10034674.0,10021881.0
10034686.0,10021881.0
10034793.0,10022891.0
10082270.0,10038738.0
10034839.0,10021881.0
10034879.0,10047065.0
10034902.0,10047065.0
10051246.0,10040785.0
10034960.0,10015919.0
10076233.0,10021881.0
10062080.0,10040785.0
10049760.0,10014698.0
10035114.0,10040785.0
10035155.0,10028395.0
10035226.0,10029104.0
10065039.0,10029104.0
10061601.0,10022891.0
10035517.0,10022891.0
10050661.0,10005329.0
10051608.0,10022891.0
10035532.0,10005329.0
10035595.0,10038738.0
10083928.0,10022891.0
10061351.0,10021881.0
10035618.0,10038738.0
10059361.0,10007541.0
10061353.0,10021881.0
10054047.0,10021881.0
10073756.0,10021881.0
10079866.0,10021881.0
10060946.0,10021881.0
10067565.0,10021881.0
10035676.0,10021881.0
10035702.0,10021881.0
10035714.0,10021881.0
10035717.0,10021881.0
10035718.0,10021881.0
10035724.0,10021881.0
10035727.0,10021881.0
10035728.0,10021881.0
10035731.0,10021881.0
10035732.0,10021881.0
10035734.0,10021881.0
10035735.0,10021881.0
10035759.0,10038738.0
10036018.0,10038359.0
10036030.0,10028395.0
10036051.0,10005329.0
10036057.0,10029104.0
10036105.0,10029205.0
10065381.0,10021881.0
10036142.0,10038359.0
10036155.0,10047065.0
10036200.0,10019805.0
10050897.0,10017947.0
10036376.0,10029205.0
10053174.0,10021881.0
10058046.0,10022117.0
10073353.0,10022117.0
10063188.0,10022117.0
10066225.0,10022117.0
1000001011.0,10038604.0
10055870.0,10038604.0
10050631.0,10022117.0
10036410.0,10021881.0
10036436.0,10028395.0
10036485.0,10036585.0
10049422.0,10040785.0
10065918.0,10047065.0
10036590.0,10036585.0
10036653.0,10029205.0
10071229.0,10022117.0
10064882.0,10022117.0
10036872.0,10036585.0
10036888.0,10029104.0
10036909.0,10029104.0
10036918.0,10029104.0
10036941.0,10038604.0
10036956.0,10038604.0
10064022.0,10038604.0
10055026.0,10038604.0
10036972.0,10022891.0
10036975.0,10022891.0
10036978.0,10038604.0
10067320.0,10021881.0
10051482.0,10038604.0
10037014.0,10022891.0
10037016.0,10022891.0
10037033.0,10022891.0
10053123.0,10022891.0
10061470.0,10021881.0
10052185.0,10027433.0
10058923.0,10021881.0
10058877.0,10021881.0
10061471.0,10021881.0
10037153.0,10040785.0
10037313.0,10038738.0
10037377.0,10038738.0
10037383.0,10038738.0
10037391.0,10038738.0
10054991.0,10038738.0
10037394.0,10038738.0
10056342.0,10038738.0
10037423.0,10038738.0
10051739.0,10021881.0
10061924.0,10038738.0
10037440.0,10021881.0
10037464.0,10021881.0
10037466.0,10022891.0
10058151.0,10007541.0
10037521.0,10015919.0
10037578.0,10021881.0
10037584.0,10021881.0
10037596.0,10021881.0
10037597.0,10021881.0
10037635.0,10040785.0
10037649.0,10029104.0
10037651.0,10021881.0
10037686.0,10021881.0
10037732.0,10029104.0
10037833.0,10038738.0
10037867.0,10040785.0
10037870.0,10040785.0
10037876.0,10040785.0
10037888.0,10021881.0
10038001.0,10018065.0
10038019.0,10029104.0
10038038.0,10029104.0
10062099.0,10029104.0
10038153.0,10022891.0
10038182.0,10022891.0
1000000239.0,10022891.0
10038351.0,10021881.0
10038378.0,10038359.0
10038389.0,10029104.0
10067946.0,10029104.0
10059846.0,10038359.0
10038428.0,10038359.0
10038435.0,10038359.0
10038459.0,10038359.0
10038460.0,10038359.0
10038468.0,10038359.0
10062237.0,10038359.0
10038470.0,10038359.0
10061481.0,10038359.0
10038536.0,10038359.0
10038537.0,10038359.0
10078933.0,10038359.0
10038540.0,10038359.0
10038687.0,10038738.0
10038695.0,10038738.0
10061485.0,10022117.0
10061603.0,10021881.0
10038727.0,10038738.0
10060693.0,10021881.0
10060692.0,10021881.0
10062106.0,10021881.0
10068956.0,10038738.0
10058920.0,10029205.0
1000000088.0,10036585.0
10038792.0,10022891.0
10038827.0,10015919.0
10038897.0,10015919.0
10038903.0,10015919.0
10038907.0,10015919.0
10038923.0,10015919.0
10058360.0,10017947.0
10038980.0,10017947.0
10067015.0,10005329.0
10071732.0,10017947.0
10065569.0,10015919.0
10039085.0,10038738.0
10076959.0,10021881.0
10039101.0,10038738.0
10039117.0,10022117.0
10058597.0,10007541.0
10067470.0,10021881.0
10061497.0,10029104.0
10039424.0,10017947.0
10058878.0,10021881.0
10039447.0,10021881.0
10039486.0,10021428.0
10039491.0,10029104.0
10039509.0,10040785.0
10059045.0,10021881.0
10039674.0,10029205.0
10059096.0,10015919.0
10039722.0,10028395.0
10039737.0,10022117.0
10061517.0,10038604.0
10039749.0,10022117.0
10039796.0,10029104.0
10039807.0,10014698.0
10039897.0,10029205.0
10039906.0,10029205.0
10040030.0,10029205.0
10069141.0,10021881.0
10040070.0,10021881.0
10058556.0,10018065.0
10040560.0,10047065.0
10040628.0,10021881.0
10040736.0,10007541.0
1000000427.0,10021881.0
10040738.0,10007541.0
10040739.0,10007541.0
10040742.0,10038738.0
10040744.0,10029205.0
10075889.0,10007541.0
10040752.0,10007541.0
10064990.0,10022117.0
10040799.0,10040785.0
10052891.0,10021881.0
10054786.0,10040785.0
10040840.0,10040785.0
10040849.0,10040785.0
10040865.0,10040785.0
10040867.0,10040785.0
10058818.0,10022117.0
10040882.0,10040785.0
10067868.0,10040785.0
10040907.0,10029104.0
10040914.0,10040785.0
10040925.0,10040785.0
10040943.0,10040785.0
10040979.0,10038738.0
10040984.0,10037175.0
10041067.0,10029104.0
10041101.0,10017947.0
10041232.0,10038738.0
10041235.0,10038738.0
10062255.0,10021881.0
10041291.0,10022117.0
10041349.0,10029205.0
10050772.0,10022891.0
10041502.0,10022891.0
10041541.0,10022117.0
10048992.0,10029205.0
10041569.0,10022117.0
10041591.0,10028395.0
10050164.0,10029205.0
10076915.0,10005329.0
10041633.0,10005329.0
10041646.0,10005329.0
10041647.0,10005329.0
10041658.0,10022117.0
10041660.0,10005329.0
10041663.0,10040785.0
10063550.0,10028395.0
10074557.0,10005329.0
10080110.0,10015919.0
10041807.0,10038738.0
10060121.0,10029104.0
10041826.0,10029104.0
10082230.0,10029104.0
10041865.0,10029104.0
10041875.0,10029104.0
10051017.0,10021881.0
10058080.0,10021881.0
10056430.0,10021881.0
10066409.0,10021881.0
10041955.0,10040785.0
10054138.0,10021881.0
10064396.0,10018065.0
10042033.0,10040785.0
10074508.0,10022117.0
10051018.0,10021881.0
10073742.0,10021881.0
10061372.0,10021881.0
10042209.0,10037175.0
10066286.0,10007541.0
10042212.0,10022117.0
10066218.0,10038359.0
10042264.0,10029205.0
10083385.0,10038359.0
10042343.0,10021881.0
10049418.0,10018065.0
10042434.0,10018065.0
10061373.0,10013993.0
10086210.0,10047065.0
10042602.0,10007541.0
10042653.0,10040785.0
10042674.0,10018065.0
10042682.0,10018065.0
10042727.0,10017947.0
10042858.0,10028395.0
10042862.0,10022117.0
10042868.0,10028395.0
10078415.0,10021881.0
10042938.0,10021881.0
10042957.0,10047065.0
10057264.0,10022891.0
10049447.0,10007541.0
10043071.0,10007541.0
10074269.0,10007541.0
10043173.0,10017947.0
10043239.0,10028395.0
10066371.0,10028395.0
10043255.0,10028395.0
10043261.0,10028395.0
10043269.0,10029205.0
10043275.0,10010331.0
10043298.0,10038604.0
10053615.0,10022117.0
10043458.0,10018065.0
10049948.0,10022117.0
10043521.0,10038738.0
10043561.0,10005329.0
10043607.0,10047065.0
10043647.0,10029205.0
10065588.0,10005329.0
1000000753.0,10022891.0
10043709.0,10014698.0
10075803.0,10022891.0
10058900.0,10014698.0
10043816.0,10022891.0
10043827.0,10022117.0
10060889.0,10021881.0
10043873.0,10021881.0
10043882.0,10013993.0
10044008.0,10021881.0
10044016.0,10021881.0
10062544.0,10022117.0
10048762.0,10021881.0
10044044.0,10017947.0
10044055.0,10017947.0
10044066.0,10007541.0
10044223.0,10040785.0
10044250.0,10021881.0
10057970.0,10040785.0
10044302.0,10021881.0
10044359.0,10022117.0
10051446.0,10040785.0
10044390.0,10029205.0
10044412.0,10029104.0
10053476.0,10022117.0
10061387.0,10022117.0
10044565.0,10029205.0
10044594.0,10022891.0
10072358.0,10040785.0
10044625.0,10040785.0
10061389.0,10007541.0
10048302.0,10038359.0
10045169.0,10029104.0
10049750.0,10029104.0
10054094.0,10029104.0
10050283.0,10029104.0
10067585.0,10027433.0
10045240.0,10021428.0
10061577.0,10018065.0
10045380.0,10029205.0
10045458.0,10017947.0
10046274.0,10017947.0
10061394.0,10022117.0
10052252.0,10038738.0
10070488.0,10038738.0
10077989.0,10038359.0
10046480.0,10021881.0
10046543.0,10038359.0
10046555.0,10038359.0
10054088.0,10021881.0
10046572.0,10021881.0
10049059.0,10021881.0
10062279.0,10021881.0
10062280.0,10021881.0
10064921.0,10038359.0
10061574.0,10038359.0
10046607.0,10038359.0
10062226.0,10022891.0
10050278.0,10022891.0
10052300.0,10022891.0
10059896.0,10022891.0
10046662.0,10022891.0
10046663.0,10022891.0
10046671.0,10022891.0
10046672.0,10022891.0
10070479.0,10022891.0
10048709.0,10021881.0
10046750.0,10040785.0
10046779.0,10038604.0
10046788.0,10038604.0
10046851.0,10015919.0
10046910.0,10038604.0
10046980.0,10021881.0
10074254.0,10021881.0
10075611.0,10021881.0
10056091.0,10017947.0
10080714.0,10021881.0
10047080.0,10022117.0
10047097.0,10040785.0
10053649.0,10047065.0
10047111.0,10040785.0
10047115.0,10047065.0
10047249.0,10047065.0
10059056.0,10007541.0
10047294.0,10007541.0
10047295.0,10007541.0
10050510.0,10007541.0
10087672.0,10029205.0
10047334.0,10029205.0
10047343.0,10029205.0
10065902.0,10018065.0
10047386.0,10013993.0
10047393.0,10021881.0
10047472.0,10021881.0
10047473.0,10021881.0
10047531.0,10015919.0
10047580.0,10022891.0
10047626.0,10027433.0
10047650.0,10015919.0
10047654.0,10015919.0
10047655.0,10015919.0
10047791.0,10038604.0
10064899.0,10021881.0
10047894.0,10036585.0
10047897.0,10027433.0
10047924.0,10038738.0
10047943.0,10022891.0
10047967.0,10022891.0
10048015.0,10007541.0
10048038.0,10021881.0
10059442.0,10021881.0
10048049.0,10022117.0
10048222.0,10018065.0
1000000003.0,10022891.0
10001547.0,10022891.0
10003477.0,10022891.0
10060978.0,10022891.0
10059571.0,10022891.0
10058477.0,10022891.0
10005393.0,10022891.0
10005417.0,10022891.0
10005423.0,10022891.0
10005481.0,10022891.0
10005554.0,10022891.0
10054823.0,10022891.0
10005722.0,10022891.0
10005728.0,10022891.0
10005800.0,10022891.0
10005837.0,10022891.0
10010356.0,10010331.0
1000001012.0,10038604.0
10014363.0,10022891.0
10061116.0,10022891.0
10063748.0,10022891.0
10061125.0,10022891.0
1000000345.0,10027433.0
10082971.0,10038604.0
10016642.0,10018065.0
10078948.0,10022117.0
10065125.0,10022891.0
10049221.0,10022891.0
10018879.0,10022891.0
10019300.0,10022891.0
10073071.0,10029104.0
10021926.0,10038604.0
10021928.0,10038604.0
10021929.0,10038604.0
10025252.0,10022891.0
10082975.0,10038604.0
10026923.0,10022117.0
10067730.0,10022891.0
10027327.0,10038604.0
10061293.0,10022891.0
10028400.0,10010331.0
10061313.0,10022891.0
10058982.0,10022891.0
10035526.0,10022891.0
10062087.0,10022891.0
10037012.0,10022891.0
10038151.0,10022891.0
10074268.0,10038604.0
10038683.0,10038738.0
1000000765.0,10022891.0
10040477.0,10038604.0
10056814.0,10022891.0
10047940.0,10022891.0
